generated_smiles,mol,canonical_smiles,passes_lipinski,max_tanimoto,predicted_active,prob_active,activity_level,rdkit_indicators,predicted_active_2,prob_active_2,activity_level_2
CCOC,<rdkit.Chem.rdchem.Mol object at 0x7fa7c20edaf0>,CCOC,True,0.15384615384615385,0,0.0,Low,"[4.541666666666666, 4.541666666666666, 0.8194444444444444, 0.8194444444444444, 0.4315009980580737, 7.5, 60.096000000000004, 52.032, 60.057514876, 26, 0, 0.04334538911755918, -0.38497689316830574, 0.38497689316830574, 0.04334538911755918, 1.75, 2.0, 2.0, 16.460663633503746, 10.885916564673533, 1.5110686634299435, -1.7596969321742635, 1.5195139792721877, -1.7296132660436792, 3.9441406879138663, 0.21544762350199076, 1.370950594454669, 1.9747448713915894, 5.245112497836532, 3.414213562373095, 3.1153550716504106, 3.1153550716504106, 1.914213562373095, 1.4040302062452235, 1.4040302062452235, 0.5773502691896258, 0.5773502691896258, 0.2886751345948129, 0.2886751345948129, 0.0, 0.0, -0.04, 6.854752972273345, 3.9600000000000004, 2.9600000000000004, 1.96, 26.582680486129647, 4.736862953800049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.923737199690624, 13.716679505790452, 0.0, 4.736862953800049, 0.0, 0.0, 0.0, 0.0, 6.923737199690624, 13.716679505790452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.716679505790452, 4.736862953800049, 0.0, 6.923737199690624, 0.0, 0.0, 0.0, 0.0, 9.23, 0.0, 0.0, 0.0, 0.0, 0.0, 6.606881964512918, 0.0, 7.109797541277533, 6.923737199690624, 4.736862953800049, 0.0, 4.541666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7777777777777777, 1.6805555555555556, 1.0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2.9304000000000006, 0, 0.6527000000000001, 17.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.304267610982155,Low
C1COO1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c20edb60>,C1COO1,True,0.08333333333333333,0,0.0,Low,"[4.222222222222222, 4.222222222222222, 0.7777777777777778, 0.7777777777777778, 0.3647278338800871, 24.0, 60.052, 56.02, 60.021129368000004, 24, 0, 0.10872149553813858, -0.2340728210813654, 0.2340728210813654, 0.10872149553813858, 1.0, 1.25, 1.25, 17.236151496425126, 10.774745081834809, 1.952892151742346, -2.076272222491831, 1.867326633087805, -2.1372311805382154, 4.2219032964882715, -0.38236735782022824, 0.7219280948873623, 2.0, 12.0, 2.8284271247461903, 2.230710143300821, 2.230710143300821, 2.0, 1.2440169358562925, 1.2440169358562925, 0.6439505508593788, 0.6439505508593788, 0.33333333333333337, 0.33333333333333337, 0.08333333333333333, 0.08333333333333333, -0.08, 3.6096404744368114, 2.1751020408163266, 0.7005081216159933, 0.10575593502707203, 24.254747763448993, 0.0, 13.213763929025836, 0.0, 0.0, 0.0, 0.0, 0.0, 9.775141906512223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.775141906512223, 0.0, 0.0, 0.0, 0.0, 0.0, 13.213763929025836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.213763929025836, 9.775141906512223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.46, 0.0, 0.0, 0.0, 0.0, 0.0, 13.213763929025836, 0.0, 0.0, 0.0, 9.775141906512223, 0.0, 0.0, 0.0, 8.444444444444445, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5555555555555556, 0.0, 1.0, 4, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 1, 1, 0, 0, 0.3809191612338396, 1, -0.05179999999999996, 11.904000000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.40625818526455637,High
Nc1cc(O)c2c[nH]ccncnc2c1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c20edbd0>,Nc1cc(O)c2c[nH]ccncnc2c1,True,0.1836734693877551,0,0.20600000000000002,High,"[9.666005291005291, 9.666005291005291, 0.08791666666666687, 0.08791666666666687, 0.5628064669845666, 9.866666666666667, 202.217, 192.13699999999997, 202.08546094, 76, 0, 0.12800171174848785, -0.5071120242601164, 0.5071120242601164, 0.12800171174848785, 1.3333333333333333, 2.2, 3.066666666666667, 16.25524612681421, 10.191876087802562, 1.988894656997104, -1.979934972204707, 2.2365137508892197, -1.8479564233795172, 5.86068372121618, 0.4815666819799335, 2.2875257999877063, 2.8940185045398668, 533.859923934854, 10.673362107437434, 7.883092670827256, 7.883092670827256, 7.270856947829096, 4.364544674833278, 4.364544674833278, 2.993213887623797, 2.993213887623797, 1.906662279817434, 1.906662279817434, 1.2503529045776371, 1.2503529045776371, -2.3, 3140.772923383121, 9.26262986840002, 3.830629986559523, 1.959894247716712, 85.93759872307706, 15.824173392950097, 12.076831908048447, 0.0, 0.0, 0.0, 0.0, 0.0, 9.967957041894417, 0.0, 0.0, 0.0, 6.06636706846161, 30.344284057984403, 10.902924932081056, 5.106527394840706, 16.590311206764618, 0.0, 14.951935562841626, 0.0, 0.0, 5.733667477162185, 37.05058492652699, 0.0, 5.749511833283905, 5.733667477162185, 5.687386274683562, 5.749511833283905, 0.0, 20.05846295768233, 0.0, 0.0, 0.0, 37.05058492652699, 0.0, 10.902924932081056, 0.0, 87.82000000000001, 0.0, 5.106527394840706, 0.0, 5.749511833283905, 16.590311206764618, 0.0, 12.393687143226153, 24.65689778330084, 0.0, 14.951935562841626, 5.733667477162185, 0.0, 0.0, 10.809737339380197, 10.251375661375661, 6.635794595616026, 0.08791666666666687, 3.1486659108087682, 6.23317649281935, 0.0, 0.0, 0.0, 15, 4, 5, 0, 0, 0, 0, 1, 1, 2, 0, 0, 4, 3, 5, 1, 0, 0, 0, 0, 0, 0, 2.3654471818863336, 2, 1.3700999999999999, 57.59390000000002, 0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.21485115918330716,Low
COCNO,<rdkit.Chem.rdchem.Mol object at 0x7fa7c20edc40>,COCNO,True,0.13953488372093023,0,0.02,Low,"[7.69125, 7.69125, 0.19444444444444442, 0.19444444444444442, 0.34685266107942736, 8.4, 77.083, 70.027, 77.047678464, 32, 0, 0.1182996068427033, -0.36743481507586473, 0.36743481507586473, 0.1182996068427033, 2.0, 2.6, 2.6, 16.54455619690114, 11.30505229942088, 1.6279450010112033, -1.8661777046830759, 1.4750409515796217, -2.0881704312398064, 3.9422346305176466, 0.04987207482758045, 1.4056390622295665, 2.19060968716425, 15.119415478763749, 4.121320343559642, 3.0625686671503685, 3.0625686671503685, 2.414213562373095, 1.2740836134019287, 1.2740836134019287, 0.5911265849006384, 0.5911265849006384, 0.20888728973419673, 0.20888728973419673, 0.06454972243679029, 0.06454972243679029, -0.12, 11.245112497836532, 4.880000000000001, 3.88, 3.8799999999999994, 30.51587280701507, 9.94411597857734, 6.730816747499484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.480096598121202, 0.0, 0.0, 0.0, 7.109797541277533, 0.0, 9.94411597857734, 0.0, 0.0, 5.480096598121202, 0.0, 0.0, 13.840614288777019, 0.0, 0.0, 0.0, 5.480096598121202, 0.0, 0.0, 0.0, 19.04786731355431, 4.736862953800049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 41.489999999999995, 0.0, 0.0, 0.0, 6.730816747499484, 0.0, 0.0, 7.109797541277533, 5.480096598121202, 0.0, 4.736862953800049, 5.20725302477729, 4.329861111111111, 0.0, 0.0, 7.69125, 1.7951388888888888, 0.0, 0.0, 0.0, 0.19444444444444442, 1.4893055555555557, 1.0, 5, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 3, 0, 2, 0, 0, 0, 0, 0, 3.786880000000001, 0, -0.4309, 16.7982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.28428543020741115,Low
CC1CN1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c20edcb0>,CC1CN1,True,0.13333333333333333,0,0.0,Low,"[3.0972222222222223, 3.0972222222222223, 0.8333333333333333, 0.8333333333333333, 0.3875899677614259, 39.75, 57.096, 50.04, 57.057849223999995, 24, 0, 0.016445415070803486, -0.3114545626610015, 0.3114545626610015, 0.016445415070803486, 2.0, 2.25, 2.25, 15.067793704890033, 10.58060847961235, 2.097260687155795, -1.5261655911284513, 1.8843844549232946, -1.7246937374414375, 4.755271716556394, 1.091502385559783, 1.75, 2.171098317873574, 22.464393446710154, 2.9915638315627207, 2.784457050376173, 2.784457050376173, 1.893846850117352, 1.6278270848415755, 1.6278270848415755, 1.3092958607544707, 1.3092958607544707, 0.6123724356957945, 0.6123724356957945, 0.11785113019775793, 0.11785113019775793, -0.04, 14.0, 2.212525252525253, 0.4622112382934443, 0.20616508400292186, 26.01316628670158, 5.316788604006331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.923737199690624, 12.586597235060536, 0.0, 0.0, 0.0, 0.0, 5.316788604006331, 0.0, 12.965578028838586, 6.544756405912575, 0.0, 0.0, 0.0, 5.316788604006331, 0.0, 0.0, 0.0, 12.586597235060536, 0.0, 0.0, 6.923737199690624, 0.0, 0.0, 0.0, 0.0, 21.94, 0.0, 0.0, 0.0, 0.0, 0.0, 6.041840829147961, 6.544756405912575, 0.0, 0.0, 12.240525803696954, 0.0, 0.0, 0.0, 0.0, 3.0972222222222223, 0.0, 0.0, 0.8333333333333333, 0.0, 3.4027777777777777, 0.0, 1.0, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0.2556635091813032, 1, -0.021899999999999975, 17.464700000000004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.3813241767253248,Medium
C[SH]1CN1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c20edd20>,C[SH]1CN1,True,0.075,0,0.01,Low,"[3.162037037037037, 3.162037037037037, 0.37962962962962976, 0.37962962962962976, 0.31032723065316475, 48.75, 77.152, 70.096, 77.029920224, 26, 0, 0.04288038765565239, -0.2731030438794081, 0.2731030438794081, 0.04288038765565239, 2.0, 2.25, 2.25, 32.22655961322504, 11.579647328990236, 2.039807939028556, -1.6257927343285465, 2.2450297090787044, -1.5464137083926968, 8.198279156402064, 1.4130098165701785, 1.75, 2.171098317873574, 25.219280948873624, 2.9915638315627207, 2.6543203766865053, 3.5487475676864215, 1.893846850117352, 1.3406015498600485, 3.314697868393598, 1.0141762127920737, 3.0425286383762216, 0.47434164902525683, 1.4230249470757705, 0.07071067811865474, 0.6363961030678927, 0.31, 14.0, 2.5420185614849182, 0.6264161000989497, 0.36182501072461887, 28.87475507026222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.722094864452088, 0.0, 11.08101876775932, 0.0, 0.0, 6.255769183511404, 5.876788389733356, 0.0, 0.0, 11.08101876775932, 0.0, 4.722094864452088, 0.0, 0.0, 12.13255757324476, 0.0, 0.0, 0.0, 4.722094864452088, 0.0, 0.0, 11.08101876775932, 12.13255757324476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.94, 0.0, 0.0, 0.0, 0.0, 11.08101876775932, 0.0, 5.876788389733356, 0.0, 0.0, 10.977864047963493, 0.0, 3.162037037037037, 0.37962962962962976, 0.0, 0.0, 0.0, 1.3009259259259258, 0.0, 2.2314814814814814, 0.0, 0.0, 1.0, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 2, 2, 1, 0, 0, 1, 1, 0, 1, 0.3980903384161311, 1, 0.09309999999999996, 22.912699999999997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.36308020133848545,Medium
CCc1cc(Cc2cnc(N)nc2N)cc(OC)c1C,<rdkit.Chem.rdchem.Mol object at 0x7fa7c20edd90>,CCc1cc(Cc2cnc(N)nc2N)cc(OC)c1C,True,0.825,1,1.0,High,"[5.877876984126984, 5.877876984126984, 0.1962813890988495, 0.1962813890988495, 0.8897335961520085, 10.55, 272.35200000000003, 252.19199999999995, 272.16371126, 106, 0, 0.22143163563800689, -0.49646788337854575, 0.49646788337854575, 0.22143163563800689, 1.2, 1.95, 2.55, 16.465804878145356, 9.979762059758556, 2.0927430470846113, -2.1284884850387185, 2.2601819144975037, -2.0445196929178984, 5.478564031629304, 0.4103337698291728, 2.430737433030078, 2.377617839370895, 600.2608453211493, 14.698306133819765, 12.103640389785005, 12.103640389785005, 9.545243855508332, 6.579884613822952, 6.579884613822952, 4.751213498025555, 4.751213498025555, 3.4394358576719193, 3.4394358576719193, 2.280289179308012, 2.280289179308012, -2.3000000000000003, 30602.984281848683, 14.116368783779917, 5.774219023972843, 2.817574267704241, 118.54583048296935, 16.20419790812442, 11.567374611118932, 0.0, 5.948339280986494, 0.0, 0.0, 0.0, 4.9839785209472085, 4.9839785209472085, 0.0, 12.990104268152233, 36.10128036616923, 18.18111668623608, 7.109797541277533, 4.736862953800049, 11.766202058821523, 0.0, 9.967957041894417, 0.0, 26.689117645233267, 18.5771324956019, 40.58338367532428, 0.0, 5.749511833283905, 16.20419790812442, 11.766202058821523, 5.749511833283905, 0.0, 17.077754583171952, 12.841643245852019, 6.923737199690624, 29.177543166478603, 18.329577708536295, 0.0, 0.0, 0.0, 87.05, 0.0, 0.0, 0.0, 5.948339280986494, 12.238684400761038, 23.297236439603903, 11.126902983393991, 13.30664111289061, 6.06636706846161, 29.881798509737273, 16.20419790812442, 5.432686418703284, 0.0, 7.979908352229781, 0.0, 15.837782533557245, 1.5197768644494842, 4.206290627362056, 3.3007199284034603, 4.202754381060658, 1.6867475609006994, 0.3333333333333333, 20, 4, 5, 0, 0, 0, 0, 1, 1, 2, 0, 0, 5, 2, 5, 1, 4, 0, 0, 0, 0, 0, 4.07555025903592, 2, 2.11122, 80.77180000000003, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0.87,High
COC1=CC=CC(=N)C=CC1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c20ede00>,COC1=CC=CC(=N)C=CC1,True,0.15,0,0.04,Low,"[7.305079837490552, 7.305079837490552, 0.5244472789115651, 0.5244472789115651, 0.6077532461204781, 17.181818181818183, 149.19299999999998, 138.105, 149.084063972, 58, 0, 0.0992633661162787, -0.500779680937204, 0.500779680937204, 0.0992633661162787, 1.4545454545454546, 2.272727272727273, 3.0, 16.467636135968817, 10.177857682449723, 1.928815923642584, -2.0173267407340965, 2.0521977444586246, -1.8933635048367865, 6.012889018210774, 0.2847831892837623, 1.9640331081301041, 2.7547326456793386, 235.9472881353663, 8.104448006685086, 6.50210641759854, 6.50210641759854, 5.325698502695489, 3.490199520537371, 3.490199520537371, 2.2580552845778303, 2.2580552845778303, 1.4365347794899244, 1.4365347794899244, 0.8361237607254144, 0.8361237607254144, -1.31, 318.1733635170769, 7.793199174406604, 3.7604813030666033, 2.4151759077622965, 66.38304392169208, 10.146146559591571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.152040213667762, 18.228060320501644, 6.4208216229260096, 18.580647415704412, 4.736862953800049, 5.711685002770702, 5.409283605791522, 0.0, 0.0, 6.4208216229260096, 7.109797541277533, 36.13926540582558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.821482544048235, 4.736862953800049, 5.409283605791522, 6.4208216229260096, 36.13926540582558, 0.0, 0.0, 0.0, 33.08, 0.0, 0.0, 0.0, 0.0, 5.711685002770702, 12.179986494582185, 0.0, 19.261837754945294, 18.228060320501644, 0.0, 10.146146559591571, 5.050035903250189, 0.0, 0.0, 7.305079837490552, 0.5244472789115651, 0.9212962962962965, 0.0, 9.87925925925926, 0.0, 1.6532147581254724, 0.2222222222222222, 11, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 2.6641981624027387, 1, 2.05257, 45.71570000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.23946124538272645,Low
N=C1CC=N1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c20ede70>,N=C1CC=N1,True,0.12244897959183673,0,0.03,Low,"[6.631944444444445, 6.631944444444445, 0.50462962962963, 0.50462962962963, 0.4273137426640911, 18.8, 68.079, 64.047, 68.037448128, 26, 0, 0.12492673311410794, -0.28639587689473434, 0.28639587689473434, 0.12492673311410794, 2.0, 2.4, 2.4, 14.859369152169453, 10.339251437949535, 1.9456135730748312, -1.958606844048124, 1.8959020847023715, -2.016813406642898, 6.049726241178048, 1.304456166443275, 1.2987949406953987, 2.7083207129474927, 82.8938529895811, 3.698670612749268, 2.731670645876131, 2.731670645876131, 2.393846850117352, 1.4936073685542768, 1.4936073685542768, 0.9624917531206127, 0.9624917531206127, 0.5317601667228667, 0.5317601667228667, 0.18257418583505536, 0.18257418583505536, -0.66, 10.39035952556319, 2.5704147465437788, 0.6413508395404619, 0.21031659863373026, 30.043977588218453, 0.0, 5.835619785757269, 0.0, 0.0, 0.0, 0.0, 5.409283605791522, 4.992404732635669, 0.0, 0.0, 0.0, 0.0, 12.635422202461326, 0.0, 0.0, 12.050220365292585, 5.409283605791522, 0.0, 4.992404732635669, 6.4208216229260096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.050220365292585, 0.0, 5.409283605791522, 6.4208216229260096, 4.992404732635669, 0.0, 0.0, 0.0, 36.21, 0.0, 0.0, 0.0, 0.0, 5.835619785757269, 6.4208216229260096, 0.0, 6.2146005795353165, 0.0, 4.992404732635669, 5.409283605791522, 0.0, 0.0, 3.5277777777777777, 6.631944444444445, 0.0, 0.50462962962963, 0.0, 2.502314814814815, 0.0, 0.0, 0.3333333333333333, 5, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0.3297075311326072, 1, 0.43817000000000006, 20.835699999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.390776724485597,Medium
CNC,<rdkit.Chem.rdchem.Mol object at 0x7fa7c20edf50>,CNC,True,0.07894736842105263,0,0.0,Low,"[2.75, 2.75, 1.875, 1.875, 0.39867093981547685, 6.0, 45.085, 38.028999999999996, 45.057849223999995, 20, 0, -0.016745432546547857, -0.3227722106803942, 0.3227722106803942, 0.016745432546547857, 1.3333333333333333, 1.3333333333333333, 1.3333333333333333, 14.74010863571173, 11.27889136428828, 1.2532623067437896, -1.5917799499707317, 0.9807128901457618, -1.8928128901457606, 3.9072417532232016, 1.0197582467768003, 0.9182958340544894, 1.6329931618554523, 2.7548875021634682, 2.7071067811865475, 2.5, 2.5, 1.4142135623730951, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, -0.04, 2.7548875021634682, 2.9600000000000004, 1.96, 1.9600000000000033, 20.6540553258342, 5.316788604006331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.09534396535438, 0.0, 0.0, 0.0, 0.0, 0.0, 5.316788604006331, 0.0, 0.0, 14.09534396535438, 0.0, 0.0, 0.0, 5.316788604006331, 0.0, 0.0, 0.0, 14.09534396535438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.09534396535438, 5.316788604006331, 0.0, 0.0, 0.0, 0.0, 2.75, 0.0, 0.0, 0.0, 0.0, 0.0, 3.75, 1.0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1.9338666666666668, 0, -0.1644000000000001, 14.983700000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.38159697789544983,Medium
CC(C)=N,<rdkit.Chem.rdchem.Mol object at 0x7fa7c20ee030>,CC(C)=N,True,0.13333333333333333,0,0.03,Low,"[6.5, 6.5, 0.6666666666666669, 0.6666666666666669, 0.40164156983922156, 6.5, 57.096000000000004, 50.04, 57.057849223999995, 24, 0, 0.002722880211931152, -0.31029436626435625, 0.31029436626435625, 0.002722880211931152, 1.5, 1.5, 1.5, 14.346070678313486, 10.523950997121794, 1.5455653861018293, -1.6260556244546027, 1.5225840405802618, -1.6668157038437421, 5.748837715082412, 1.4548424578019152, 0.8112781244591328, 2.8030394876740514, 26.264662506490403, 3.5773502691896257, 3.0, 3.0, 1.7320508075688772, 1.25, 1.25, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.33, 3.2451124978365313, 3.67, 1.0445318352059925, 6.883957759412302, 26.15448625588756, 5.409283605791522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.847474399381248, 5.711685002770702, 0.0, 0.0, 5.711685002770702, 5.409283605791522, 0.0, 0.0, 13.847474399381248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.711685002770702, 0.0, 5.409283605791522, 13.847474399381248, 0.0, 0.0, 0.0, 0.0, 23.85, 0.0, 0.0, 0.0, 0.0, 5.711685002770702, 0.0, 0.0, 13.847474399381248, 0.0, 0.0, 5.409283605791522, 0.0, 0.0, 0.0, 6.5, 0.6666666666666669, 0.0, 0.0, 0.0, 3.5, 0.0, 0.6666666666666666, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0.9583579588014981, 0, 1.04597, 19.0747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.4125475324059139,High
